"	O
Çinliler	↑D2lD1eD0r
pazarlarımızı	D9aD8rD7lD4ıD3mD2ıD1zD0ı
ele	D0e
geçiriyor	D5iD4rD2yD1o
"	O
sözleri	D3lD2eD1rD0i
üzerine	D2iD1nD0e
de	O
,	O
"	O
Pazar	O
herkese	D0e
yeter	D1eD0r
"	O
dedi	D1dD0i
.	O

Acı	1
patlıcanı	D0ı
kırağı	O
çalmaz	D2mD1aD0z
.	O

Kara	1
sevda	O
...	O

Masal	1
da	O
burada	D2aD1d
bitmiş	D2mD1iD0ş
.	O

Faranjiti	↑D0i
var	O
,	O
kötü	O
öksürtüyor	D6üD5rD4tD2yD1o
,	O
içmesin	D4mD3eD2sD1iD0n
o	O
.	O

Ne	1
dedi	D1dD0i
biliyor	D3iD2yD1oD0r
musun	D3uD2sD0n
geçen	O
gün	O
telefonda	D1dD0a
.	O

Bağışlayın	D2yD1ıD0n
,	O
koşa	O
koşa	O
geldim	D2dD1iD0m
buraya	D2aD1y
.	O

Kerem	O
başını	D2ıD1nD0ı
kaldırmış	D5dD4ıD3rD2mD1ıD0ş
,	O
ona	D1nD0a
bakıyordu	D5ıD4yD3oD2rD1dD0u
.	O

Tazminat	1
almak	D2mD1aD0k
amacından	D6aD5cD4ıD3nD2dR0nç
öte	O
asıl	O
amaç	O
belgelere	D4eD3lD2eD1r
ulaşmak	D2mD1aD0k
tı	R1tiD0ı
.	O

Çocukluğunda	D5uD4ğR2nkD1dD0a
duygularını	D5lD4aD3rD2ıD1nD0ı
bastırmak	D5tD4ıD3rD2mD1aD0k
zorunda	D3uD2nD1dD0a
kalmış	D2mD1ıD0ş
,	O
uyuşturucu	O
alırken	D4ıD3rD2kD1eD0n
duygularını	D5lD4aD3rD2ıD1nD0ı
öldürmüş	D5dD4üD3rD2mD1üD0ş
yetişkin	O
çocuk	O
birdenbire	O
maddeyi	D1yD0i
bıraktığında	D6tD5ıD4ğD3ıD2nD1dD0a
psikolojik	O
bunalımlar	D2lD1aD0r
yaşıyor	R3ıaD2yD1oD0r
:	O
bastırılmış	D7tD6ıD5rD4ıD3lD2mD1ıD0ş
;	O
nevroz	O
,	O
depresyon	O
,	O
takıntılar	D2lD1aD0r
,	O
kleptomani	O
vb	O
.	O

Mali	1
Barış	1
,	O
yalnızca	O
vergi	O
borçlarını	D5lD4aD3rD2ıD1nD0ı
ve	O
ihtilafları	D3lD2aD1rD0ı
kapsamalı	D4aD3mD1lD0ı
.	O

Ne	1
ondan	D3nD2dD1aD0n
bahsedebildim	D8eD7dR5btD4iD3lD2dD1iD0m
,	O
ne	O
yaşadıklarımdan	D11aD10dD9ıD8kD7lD6aD5rD4ıD3mD2dD0n
...	O

ŞAHMERAN	1
Efsanesi'nin	D5sD4iD3'D2nD1iD0n
anlatıldığı	D5ıD4lD3dD2ıD1ğD0ı
"	O
Melek	O
"	O
ad	O
lı	R0ıi
dizinin	D3iD2nD0n
başrolünde	D3üD2nD1dD0e
oynayan	D3aD2yD0n
Begüm	O
Kütük	1
,	O
rolünü	D2üD1nD0ü
rüyasında	D5aD4sD3ıD2nD1d
gördüğünü	D5dD4üD3ğD2üD1nD0ü
açıkladı	D1dD0ı
.	O

Okumuyorlar	D8uD7mD5yD4oD3rD2lD1aD0r
efendim	D0m
.	O

Bazı	1
çocukların	D4lD3aD2rD1ıD0n
da	O
bizim	D1iD0m
gibi	O
yaşadığını	D5dD4ıD3ğD2ıD1nD0ı
unutma	D1mD0a
demişti	D4mD3iD2şD1tD0i
.	O

Arının	D3ıD2nD0n
peteği	R1ğkD0i
,	O
arıdan	D2dD1aD0n
arıya	D1yD0a
,	O
kırlangıcın	D3ıD2cR0nç
yuvası	D1sD0ı
,	O
kırlangıcından	D6ıD5cR3nçD2dD1aD0n
kırlangıcına	D4ıD3cR1nçD0a
değişmez	D2mD1eD0z
,	O
onlar	D3nD2lD1aD0r
yalnızca	O
birer	D2rD1e
barınak	O
tır	R2tiD1ıD0r
.	O

Bu	1
konuyu	D2uD1y
anneme	D2eD1m
bile	O
açmıyorum	D6mD5ıD4yD3oD2rD1uD0m
.	O

Başka	1
güne	D0e
alırız	D3ıD2rD1ıD0z
doğum	O
günümü	D2üD1mD0ü
.	O

Ne	1
zaman	O
tepem	D0m
attı	D2tD0ı
,	O
kaptım	D2tD1ıD0m
bekletilen	D6lD5eD4tD3iD0n
tepsiyi	D2iD1y
masadan	D3aD2dD0n
?	O

Evet	1
,	O
Ali	O
Babaoğlu'nun	↑D4uD3'D2nD0n
dediği	D3dD2iD1ğD0i
gibi	O
ben	O
de	O
bu	O
zeka	O
pırıltılarından	D8ıD7lD6aD5rD3nD2dD1aD0n
etkilendim	D3nD2dD1iD0m
.	O

Aslında	1
bu	O
Balkan	O
peyniri	D0i
dir	D2dD0r
:	O
Kaşkaval	1
.	O

Gazetecilere	D3lD2eD1rD0e
uçak	O
havada	D2aD1d
yanarak	D3aD2rD1aD0k
geldi	D1dD0i
yere	D0e
çakıl	O
dı	R1diD0ı
diyen	D3iD2yD0n
tanıklar	D2lD1aD0r
,	O
anket	O
heyetinin	D3iD2nD1iD0n
hazırladığı	D3dD2ıD1ğD0ı
raporlara	D4rD3lD2aD0a
göre	O
,	O
farklı	O
konuşmuşlardı	D9uD8şD7mD4lD3aD2rD1dD0ı
.	O

Sonradan	1
çark	O
etti	D2tD0i
,	O
Sodexho	O
gözbebeğimiz	D3iD2mD0z
Sodexho	O
dedi	D1dD0i
.	O

Ürkütücü	D4üD3tD2üD1cD0ü
şeyler	D2lD1eD0r
bu	O
anlattıklarınız	D10tD8ıD7kD6lD5aD4rD3ıD2nD1ıD0z
.	O

Fasulye	1
ailesi	D1sD0i
öyle	O
de	O
kalabalık	O
ki	O
.	O

Boşalmasını	D5mD4aD3sD2ıD1nD0ı
sabırsızlıkla	D1lD0a
beklerim	D2rD1iD0m
.	O

Bize	D0e
gideceğiz	D7iD6dD5eD4cD3eD2ğR0zt
,	O
dedi	D1dD0i
.	O

Bu	1
durum	O
aykırı	O
da	O
gelse	D1sD0e
,	O
bir	O
olgu	O
dur	R2diD1uD0r
ve	O
hem	O
iyi	O
,	O
hem	O
de	O
kötü	O
bir	O
durum	O
dur	R2diD1uD0r
.	O

Ben	1
de	O
sahneye	D2eD1y
çıktım	D2tD1ıD0m
"	O
dedi	D1dD0i
.	O

Sabaha	D0a
doğru	O
yapılan	D3ıD2lD1aD0n
aşklar	D2lD1aD0r
ya	O
da	O
aşk	O
yapma	D1mD0a
gücünü	D4üD3cR1nçD0ü
bulamayıp	D5aD4mD3aD2yD1ıD0p
da	O
ertesi	O
günleri	D3lD2eD1rD0i
de	O
sürdürülen	D8üD7rD6dD3üD2lD1eD0n
gezintiler	D2lD1eD0r
.	O

Bence	D1cD0e
yeterince	O
değil	O
,	O
hiç	O
araştırmadan	D4mD3aD2dD1aD0n
haber	O
yapılmış	D4ıD3lD2mD1ıD0ş
;	O
okurlar	D3rD2lD1a
yanıltılmıştır	D10ıD9lD8tD5mD4ıD3şD2tD1ıD0r
.	O

Tabii	1
ki	O
oluyor	D3uD2yD1oD0r
.	O

Kız	1
başka	O
gidecek	R4dtD3eD2cD1eD0k
yeri	D0i
olmadığından	D9mD8aD7dD6ıD5ğD4ıD3nD2dD1aD0n
damda	D1dD0a
yaşamaya	D4aD3mD2aD1y
başlamış	D2mD1ıD0ş
.	O

En	1
zıt	O
fikirler	D3rD2lD1e
ileri	O
sürülüyor	D7üD6rD5üD4lD2yD1o
,	O
kimse	O
kimseye	D2eD1y
hakaret	O
etmiyor	D4mD3iD2yD1oD0r
,	O
tarizde	D1dD0e
bulunmuyordu	D8uD7nD6mD5uD4yD3oD2rD1dD0u
.	O

,	O
birazdan	O
ışık	O
da	O
açılacak	D5ıD4lD3aD2cD1aD0k
,	O
herhangi	O
bir	O
iş	O
yapacak	D3aD2cD1aD0k
halim	D1iD0m
yok	O
,	O
yalnız	O
dinler	D0r
...	O

Benzetmek	D4eD3tD2mD0k
gerekirse	D3iD2rD1sD0e
,	O
Lahana	1
kanlı	O
-	O
canlı	O
,	O
tuttuğunu	D6tD4uD3ğD2uD1nD0u
koparan	D1aD0n
bir	O
Kuzey	1
li	O
güzeli	D0i
dir	D2dD0r
.	O

Eniştem	D0m
emekli	O
olduktan	D5dD4uD3kD2tD1aD0n
sonra	O
döndüler	D4dD3üD2lD1eD0r
Ankara'ya	↑D3aD2'D1y
,	O
yerleştiler	D4tD3iD2lD1eD0r
dişlerinden	D7lD6eD5rD4iD3nD2dD1eD0n
tırnaklarından	D7lD6aD5rD4ıD3nD2dD1aD0n
ayırdıkları	D8ıD7rD6dD4kD3lD2aD0ı
paralarla	D7aD6rD5aD4lD1l
güç	O
bela	O
edindikleri	D6dD5iD4kD3lD2eD1rD0i
kooperatif	O
evine	D2iD1nD0e
.	O

Eski	1
kulübeyi	D1yD0i
ise	D1sD0e
mutfak	O
haline	D2iD1nD0e
getirmişti	D4mD3iD2şD1tD0i
.	O

Bir	1
köle	O
sinizdir	D7sD6iD5nD4iD3zD2dD0r
artık	O
o	O
parkın	D1ıD0n
içinde	D3iD2nD1dD0e
.	O

Fransız	O
böbürlenir	D1iD0r
.	O

Lübnan	O
usulü	D0ü
tabbule	O
,	O
maydanoz	O
ağırlık	O
lı	R0ıi
.	O

Anayasa	1
paketinin	D3iD2nD1iD0n
tümü	O
,	O
kırkdört	O
ret	O
oyuna	D2uD1nD0a
karşı	O
dörtyüzotuzyedi	O
kabul	O
oyuyla	D4yD3uD1lD0a
aynen	O
geçti	D1tD0i
.	O

Bu	1
yüzden	D2dD1eD0n
alışveriş	O
bilimini	D2iD1nD0i
yaratırken	D4ıD3rD2kD1eD0n
antroplojinin	I7oD3iD2nD0n
katkısı	D2ıD1s
tartışılmaz	D4ıD3lD2mD1aD0z
.	O

Türkiye'de	↑D3eD2'D1d
sıcağı	R1ğkD0ı
bastırmak	D5tD4ıD3rD2mD1aD0k
için	O
içilen	D3iD2lD1eD0n
sıcak	O
çay	O
misali	D0i
burada	D2aD1d
da	O
soğuğu	R1ğkD0u
bastırıp	D4tD3ıD2rD1ıD0p
üşümemek	D4mD3eD2mD1eD0k
için	O
ılık	O
tı	R1tiD0ı
içecekler	D6eD5cD4eD3kD2lD1eD0r
.	O

Bu	1
heyecana	D0a
,	O
afyona	D0a
,	O
ne	O
bileyim	D3eD2yD1iD0m
ben	O
;	O
eroine	D0e
alışır	D1ıD0r
gibi	O
alışır	D1ıD0r
insan	O
.	O

Altın	1
lı	R0ıi
makine	O
artık	O
vermiyordu	D7rD6mD5iD4yD3oD1dD0u
,	O
yemeye	D5yD4eD3mD2e
geçmişti	D4mD3iD2şD1tD0i
.	O

Evet	1
,	O
tutkuyu	D2uD1y
anlattın	D3tD1ıD0n
sen	O
bize	D0e
.	O

Ama	1
işte	O
gemi	O
limandan	D4aD3nD2d
demir	O
al	O
dı	R1diD0ı
.	O

Lokantası	D1sD0ı
her	O
gece	O
doluyordu	D5uD4yD3oD2rD1dD0u
.	O

Barmenden	D4eD3nD2d
iki	O
bourbon	O
viski	O
istedim	D2dD1iD0m
.	O

Nasıl	1
olsa	D1sD0a
bir	O
şey	O
satamıyorsun	D8aD7mD6ıD5yD4oD3rD2sD1uD0n
.	O

Ne	1
kadar	O
zorlarsam	D4aD3rD2sD0m
zorlayayım	D5aD4yD2yD1ıD0m
,	O
her	O
biri	O
cılız	O
birer	D2rD1e
siluet	O
olarak	O
gözlerimin	D6lD5eD4rD3iD2mD1iD0n
önünden	D5nD4üD3nD2dD1e
geçip	D1iD0p
kayboluyor	D3uD2yD1oD0r
.	O

Hah	1
şöyle	O
,	O
yüzüme	D2üD1mD0e
bak	O
da	O
konuş	O
.	O

Yani	1
...	O
günah	O
çıkaralım	D3aD2lD1ıD0m
işte	O
.	O

Ya	1
da	O
barınağın	R2ğkD1ıD0n
,	O
konutun	D1uD0n
,	O
bir	O
türlü	O
evleşememesine	D8eD7mD6eD5mD4eD3sD2iD1nD0e
neden	O
olabilir	D6lD5aD4bD3iD1iD0r
.	O

Boru	1
hattının	D5tD3ıD2nD1ıD0n
geçeceği	D4eD3cD2eD1ğD0i
bölgelerde	D5eD4lD3eD2rD1d
sivil	O
toplum	O
örgütlerinin	D6lD5eD4rD3iD2nD1iD0n
de	O
katılımıyla	D3ıD2yD1lD0a
teklif	O
komisyonları	D3lD2aD1rD0ı
kurulacak	D5uD4lD3aD2cD1aD0k
.	O

Kanıt	1
sözcüğü	R1ğkD0ü
bilim	O
dünyasının	D4sD3ıD2nD1ıD0n
değil	O
matematik	O
dünyasının	D4sD3ıD2nD1ıD0n
bir	O
sözcüğü	R1ğkD0ü
dür	R2diD1üD0r
.	O

İçim	D3̇D1iD0m
kıskançlık	O
,	O
acı	O
,	O
kin	O
ve	O
nefretle	D1lD0e
dolu	O
ydu	R2yiD1dD0u
.	O

Eskiden	1
mevsimi	D0i
var	O
dı	R1diD0ı
.	O

Erten'in	↑D3nD2'D1i
ifadesiyle	D5eD4sD3iD2yD1l
,	O
bir	O
Hollanda	O
mimarlık	O
okulunun	D3uD2nD1uD0n
takdirini	D2iD1nD0i
almış	D2mD1ıD0ş
olduğunu	D5dD4uD3ğD2uD1nD0u
öğrendim	D2dD1iD0m
.	O

Bu	1
benim	D1iD0m
son	O
savunma	D1mD0a
silahım	D1ıD0m
dı	R1diD0ı
.	O

Leblebicilik	1
,	O
çıraklığı	R1ğkD0ı
,	O
kalfalığı	R1ğkD0ı
,	O
ustalığı	R1ğkD0ı
olan	D1aD0n
bir	O
meslek	O
.	O

Memo	O
sürücünün	D3üD2nD0n
hoşgörüsünden	D6üD5sD3nD2dD1eD0n
yüz	O
bularak	D3aD2rD1aD0k
hafifçe	O
şımarmıştı	D4mD3ıD2şD1tD0ı
.	O

Buraya	D2aD1y
uğra	O
,	O
bir	O
kadeh	O
içtikten	D5tD4iD3kD2tD1eD0n
sonra	O
,	O
kentin	D1iD0n
merkezine	D2iD1nD0e
ineriz	D3eD2rD1iD0z
.	O

Demiray	O
,	O
"	O
Çünkü	1
kredi	O
kartını	D2ıD1nD0ı
çıkaran	D1aD0n
kuruluş	O
bu	O
işi	D0i
kendisi	D2iD1s
finanse	O
ederek	D5eD4dD3eD2rR0kt
faiz	O
ve	O
komisyon	O
almak	D2mD1aD0k
ister	D0r
.	O

Bunu	D2uD1n
sınıfça	D1çD0a
başarabileceğimizden	D14aD13bD12iD11lD10eD9cD8eD7ğD6iD5mD4iD3zD2dD1eD0n
emin	O
değilim	D1iD0m
.	O

Aslında	1
annemin	D2mD1iD0n
duyamayacağı	D9yD8aD7mD6aD4aD3cD2aD1ğD0ı
bir	O
tonda	D1dD0a
söylemeye	D4eD3mD2eD1y
çalışmıştı	D6ıD5şD4mD1tD0ı
ama	O
annemden	D4eD3mD2dD0n
bir	O
şey	O
saklamak	D3aD2mD0k
oldukça	O
zor	O
du	R1diD0u
.	O

Beni	D0i
ziyan	O
ettin	D3tD1iD0n
,	O
diyor	R3ieD2yD1oD0r
,	O
ziyan	O
ettin	D3tD1iD0n
.	O

Geceleri	1
kakıp	D1ıD0p
,	O
konuklara	D3lD2aD1rD0a
sunulacak	D5uD4lD3aD2cD1aD0k
rakı	O
,	O
votka	O
,	O
viski	O
ne	O
bulursam	D4uD3rD2sD1aD0m
;	O
birer	O
ikişer	D2şD1eD0r
yudum	O
kafama	D2aD1m
dikmeden	D4mD3eD2dD1eD0n
,	O
bölük	O
pörçük	O
uykumu	D2uD1m
bile	O
sürdüremiyorum	D12üD11rD10dD8rD7eD6mD5iD4yD3oD1uD0m
.	O

Yabancı	1
grupların	D4lD3aD2rD1ıD0n
nerelerde	D7eD6rD5eD4lD1d
kalacağı	D4aD3cD2aD1ğD0ı
da	O
belirlenmiş	D3nD2mD1iD0ş
durumda	D1dD0a
.	O

Beni	D0i
hayatından	D4ıD3nD2dD1aD0n
defedişinin	R6dtD5iD4şD3iD2nD1iD0n
üzerinden	D4iD3nD2dD1eD0n
bir	O
ay	O
geçmişti	D4mD3iD2şD1tD0i
.	O

Londra	O
Üniversitesi'nden	D7eD6sD5iD4'D3nD2dD0n
Prof.	O
Dr.	R1roR0.kI0tI0oI0r
Linn	O
Linn	O
,	O
planın	D2nD1ı
açık	O
seçik	O
bir	O
Türkçe'yle	↑D4eD3'D2yD1l
yazılarak	D5ıD4lD3aD2rD1aD0k
evlere	D3lD2eD1rD0e
gönderilmesi	D5iD4lD3mD2eD1sD0i
gerektiğini	D5tD4iD3ğD2iD1nD0i
söyledi	D1dD0i
.	O

Soğukça	O
yanıtladım	D2dD1ıD0m
.	O

Tel	1
li	O
sazlar	D2lD1aD0r
akord	O
ediliyor	R6dtD5iD4lD3iD2yD1oD0r
.	O

Tamamen	1
İsveçliler	↑D2lD1eD0r
tarafından	D4ıD3nD2dD1aD0n
kurulan	D3uD2lD1aD0n
Volvo	O
Otomobil	1
Türkiye	O
,	O
ikibinuc	O
yılından	D4ıD3nD2dD1aD0n
itibaren	O
Volvo	O
Car	O
Corporation	O
(	O
VCC	O
)	O
deniz	O
aşırı	O
ülkeler	D3eD2lD0r
bölümünün	D3üD2nD1üD0n
alti	O
yönetim	O
merkezinden	D4iD3nD2dD1eD0n
biri	D0i
oldu	D1dD0u
.	O

Hiç	1
kafasını	D3sD2ıD1nD0ı
yerden	D2dD1eD0n
kaldırmıyor	D7dD6ıD5rD4mD3ıD2yD1oD0r
,	O
hiçbir	O
sempati	O
belirtisi	D2iD1s
göstermiyordu	D7rD6mD5iD4yD3oD1dD0u
.	O

Kollarım	D5lD3aD2rD1ıD0m
düştü	D1tD0ü
.	O

Tonik	1
yok	O
mu	O
.	O

Önce	1
tazesi	D1sD0i
.	O

Bu	1
iş	O
böyle	O
olmayacaktı	D8mD7aD6yD5aD4cD3aD2kD1tD0ı
,	O
çünkü	O
çok	O
sık	O
belimize	D4iD3mD2iD1zD0e
dek	O
suya	D1yD0a
giriyorduk	D8iD7rD5yD4oD2dD1uD0k
ve	O
kayalara	D4aD3lD2aD1r
serpiştirilmiş	D9iD8şD7tD6iD5rD4iD3lD2m
gibi	O
birbirlerinden	D8rD7lD6eD3nD2dD1eD0n
belli	O
uzaklıklara	D3lD2aD1rD0a
dağılmış	D2mD1ıD0ş
sevgililerin	D7iD6lD3eD2rD0n
(	O
yaz	O
aşkları	D3lD2aD1rD0ı
bunlar	D3nD2lD1aD0r
,	O
o	O
kadarını	D2ıD1nD0ı
çakıyoruz	D5ıD4yD3oD2rD1uD0z
)	O
,	O
bu	O
durumdan	D2dD1aD0n
rahatsız	O
olacaklarını	D5lD4aD3rD2ıD1nD0ı
düşünmeye	D3mD2eD1yD0e
başlamıştık	D5mD4ıD3şD2tD1ıD0k
.	O

Takır	1
takır	O
.	O

Save	O
ile	O
birlikte	O
dün	O
gece	O
geç	O
saatlerde	D4lD3eD2rD1dD0e
özel	O
bir	O
uçakla	D1lD0a
Ankara'ya	↑D3aD2'D1y
gelen	D1eD0n
for	O
,	O
Türkiye'ye	↑D4yD3eD2'
Hazine'den	D4eD3'D2dD0n
Sorumlu	1
Devlet	1
Bakanı	D0ı
Ali	O
Babacan'ın	↑D3nD2'D1ı
daveti	D0i
üzerine	D2iD1nD0e
geldiklerini	D9lD8dD7iD6kD4eD3rD2iD1nD0i
belirtti	D2tD1tD0i
.	O

Her	1
gün	O
elinde	D3iD2nD1dD0e
buket	O
,	O
orkide	O
,	O
gül	O
,	O
kasmpatı	O
!	O
Zıplardım	D3rD2dD1ıD0m
kucağına	R3ğkD2ıD1nD0a
.	O

Böyle	1
bir	O
şeye	D0e
gerçekten	O
ihtiyacımız	R4cçD3ıD2mD1ıD0z
var	O
mı	O
?	O
diye	O
sordu	D1dD0u
.	O

Sözleşmelerde	D5eD4lD3eD2rD1d
yer	O
alan	D1aD0n
tüketici	O
aleyhine	D2iD1nD0e
koşullara	D4lD2aD1rD0a
ilişkin	O
düzenleme	D2eD1m
yapılarak	D5ıD4lD3aD2rD1aD0k
,	O
bu	O
tür	O
hükümlerin	D4lD3eD2rD1iD0n
na	O
olması	D3mD2aD1sD0ı
sağlanıyor	D4nD3ıD2yD1oD0r
.	O

Bir	1
mektup	O
yazayım	D3aD2yD1ıD0m
ona	D1nD0a
,	O
dedi	D1dD0i
Mebrure	O
.	O

Tersine	D2iD1nD0e
,	O
giderek	R4dtD3eD2rD1eD0k
yavaşlıyor	R3ıaD2yD1oD0r
ve	O
durmaya	D3mD2aD1yD0a
yaklaşıyordu	D5ıD4yD3oD2rD1dD0u
.	O

Meraklanıyorum	↑D5ıD4yD3oD2rD1uD0m
ama	O
anneme	D2eD1m
hiçbir	O
şey	O
soramıyorum	D9oD8rD7aD6mD5ıD4yD1uD0m
.	O

Başlarda	D4lD3aD2rD1dD0a
ev	O
yapmak	D2mD1aD0k
,	O
hayatı	D0ı
biçimlendirmek	D5dD4iD3rD2mD1eD0k
demek	D3eD2mD0k
tir	D2tD0r
demiştim	D5mD4iD3şD2tD1iD0m
.	O

O	1
kadar	O
yakın	O
,	O
o	O
kadar	O
net	O
görünüyordu	D5üD4yD3oD2rD1dD0u
ki	O
elimi	D2iD1mD0i
uzatsam	D4aD3tD2sD0m
değecek	D3eD2cD1eD0k
gibi	O
ydim	D3yD2dD0m
.	O

Kim	1
o	O
?	O

Güneş	1
ağaçların	D4lD3aD2rD1ıD0n
arkasına	D4aD3sD2ıD1n
inerken	D5nD4eD3rD2kD1e
kasabaya	D2aD1y
yollandı	D2nD1dD0ı
kamyon	O
.	O

Birkaç	1
yıl	O
sonra	O
da	O
,	O
bir	O
gazetede	D2eD1d
gece	O
sekreteri	D0i
olarak	O
çalışmaya	D3mD2aD1yD0a
başladım	D2dD1ıD0m
.	O

Bilene	D2eD1nD0e
rastlamadım	D5aD4mD2dD1ıD0m
.	O

Gelirlerinin	D7rD6lD5eD3iD2nD1iD0n
bir	O
bölümünü	D2üD1nD0ü
bütçeye	D2eD1y
aktaran	D1aD0n
kuruluşlara	D3lD2aD1rD0a
Kıyı	1
Emniyeti	D0i
ile	O
TPAO	O
da	O
eklendi	D2nD1dD0i
.	O

Göğüs	1
geçiriyordu	D7iD6rD4yD3oD1dD0u
ara	O
sıra	O
.	O

Birbirimize	D4iD3mD1zD0e
kavuşamamıştık	D9şD8aD7mD6aD5mD4ıD2tD1ıD0k
.	O

Erkekler	D2lD1eD0r
Parkı	D0ı
yakında	D1dD0a
olmalı	D4lD3mD2aD0ı
öyle	O
yse	R2yiD1sD0e
.	O

Ne	1
kadar	O
zengin	O
olursan	D4uD3rD2sD1aD0n
ol	O
,	O
diyor	R3ieD2yD1oD0r
,	O
seyirci	O
olduktan	D5dD4uD3kD2tD1aD0n
sonra	O
(	O
al	O
işte	O
Nurettin	O
Bey	1
;	O
sattı	D2tD0ı
yedi	D1dD0i
,	O
sattı	D2tD0ı
yedi	D1dD0i
şimdi	O
beş	O
parasız	O
,	O
onun	D2nD1uD0n
bunun	D3uD2nD0n
eline	D2iD1nD0e
bakıyor	D3ıD2yD1oD0r
)	O
sıfırı	D0ı
tüketirsin	D4iD3rD2sD1iD0n
.	O

Tezgahtan	D2tD1aD0n
ve	O
günün	D3üD2n
hayhuyundan	D4uD3nD2dD1aD0n
ne	O
kadar	O
uzak	O
olduğu	D3dD2uD1ğD0u
sanılırsa	D5ıD4lD3ıD2rD1sD0a
sanılsın	D5nD4ıD3lD2sD1ı
bu	O
oda	O
bir	O
süre	O
sonra	O
tezgahı	D0ı
aratır	D2tD1ıD0r
oldu	D1dD0u
.	O

Rehberde	D1dD0e
var	O
sa	R1siD0a
telefonu	D0u
...	O

Tam	1
Fransız	O
palavrası	D1sD0ı
.	O

Kapıda	D1dD0a
ki	O
gürültüler	D2lD1eD0r
kesilmişti	D6iD5lD4mD3iD2şD1tD0i
.	O

Aklınıza	D5lD4ıD3nR1zlD0a
şöyle	O
bir	O
soru	O
gelebilir	D7eD6lD4bD3iD1iD0r
.	O

Ne	1
işe	D0e
mi	O
yarardı	D2rD1dD0ı
.	O

Ya	1
okula	D0a
geç	O
kalırsak	D4ıD3rD2sD1aD0k
.	O

Tırnaklarının	D6lD5aD4rD3ıD2nD1ıD0n
altı	D0ı
pespembe	O
tıpkı	O
şeker	O
parçası	D1sD0ı
gibi	O
.	O

Ne	1
olacağını	R3ğkD2ıD1nD0ı
biz	O
de	O
bilmiyoruz	D6mD5iD4yD3oD2rD1uD0z
